Title,Title_URL,Image,Tag,Price,Price1,style_component__qn84q,style_listingdetail__b0bdg,style_listingdetail__b0bdg2,style_listingdetail__b0bdg3
37 Wyndfield Cres,https://www.zoocasa.com/whitby-on-real-estate/37-wyndfield-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F8685af65-5c84-417a-9aea-3701a1004348.jpg&w=640&q=75,Sold,"$1,300,000","List Price$1,399,900",Sold 5 Days Ago,4 Bed,4 Bath,N/A sqft
59 - 901 Burns St W,https://www.zoocasa.com/whitby-on-real-estate/59-901-burns-st-w,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$785,000","List Price$599,900",6 days ,3 Bed,3 Bath,1000–1199 sqft
3 Fawcett Ave,https://www.zoocasa.com/whitby-on-real-estate/3-fawcett-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$858,888","List Price$699,000",6 days ,3 Bed,3 Bath,N/A sqft
1 Oglevie Dr,https://www.zoocasa.com/whitby-on-real-estate/1-oglevie-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc7c5eff5-0b93-45c0-a02b-29e3b07375ed.jpg&w=640&q=75,Sold,"$999,980","List Price$1,059,000",5 days ,3 Bed,4 Bath,1500–2000 sqft
18 Winter Crt,https://www.zoocasa.com/whitby-on-real-estate/18-winter-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F2364ccd6-48b3-46ce-88c7-1c45f6de20a9.jpg&w=640&q=75,Sold,"$1,500,000","List Price$999,800",Sold 5 Days Ago,4 Bed,4 Bath,2500–3000 sqft
3-2 - 540 Mary St E,https://www.zoocasa.com/whitby-on-real-estate/3-2-540-mary-st-e,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd238a0c6-c6a8-4564-b580-824e1b1691fb.jpg&w=640&q=75,Sold,"$500,000","List Price$499,999",5 days ,3 Bed,1 Bath,1000–1199 sqft
88 James Govan Dr,https://www.zoocasa.com/whitby-on-real-estate/88-james-govan-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$925,000","List Price$799,888",6 days ,3 Bed,3 Bath,1500–2000 sqft
214 - 660 Gordon St,https://www.zoocasa.com/whitby-on-real-estate/214-660-gordon-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F323e0241-f335-4f36-9ace-bde0bf19702e.jpg&w=640&q=75,Sold,"$1,000,000","List Price$750,000",5 days ,2 Bed,2 Bath,1200–1399 sqft
110 Halls Rd N,https://www.zoocasa.com/whitby-on-real-estate/110-halls-rd-n,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F129efd40-e0cd-4cec-aa83-e4273258638c.jpg&w=640&q=75,Sold,"$1,290,000","List Price$999,888",5 days ,3 Bed,3 Bath,N/A sqft
48 Shrewsbury Dr,https://www.zoocasa.com/whitby-on-real-estate/48-shrewsbury-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F13c86d83-4ffa-4c2f-9519-4a5ede2d1ad5.jpg&w=640&q=75,Sold,"$999,999","List Price$999,900",5 days ,3 Bed,4 Bath,N/A sqft
53 Bexley Cres,https://www.zoocasa.com/whitby-on-real-estate/53-bexley-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ffe37f516-5e1e-41d0-9ee3-47b3c393246f.jpg&w=640&q=75,Sold,"$920,000","List Price$849,900",Sold 5 Days Ago,3 Bed,3 Bath,N/A sqft
8 Maskell Cres,https://www.zoocasa.com/whitby-on-real-estate/8-maskell-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fdd755980-7dc4-4be3-bcea-628a599c0c1e.jpg&w=640&q=75,Sold,"$1,765,000","List Price$1,879,000",2 days ,4 Bed,5 Bath,3000–3500 sqft
87 Sutcliffe Dr,https://www.zoocasa.com/whitby-on-real-estate/87-sutcliffe-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fbcdb6c58-d981-4839-a8bf-f867dd8f70f4.jpg&w=640&q=75,Sold,"$870,000","List Price$799,900",5 days ,3 Bed,3 Bath,1500–2000 sqft
67 - 10 Bassett Blvd,https://www.zoocasa.com/whitby-on-real-estate/67-10-bassett-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ff51a4d17-d241-4d7b-a149-728741450d63.jpg&w=640&q=75,Sold,"$852,000","List Price$599,000",5 days ,3 Bed,3 Bath,1200–1399 sqft
59 Shenandoah Dr,https://www.zoocasa.com/whitby-on-real-estate/59-shenandoah-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F50157c03-1268-45e7-ae3f-6e5fe7f7e8c7.jpg&w=640&q=75,Sold,"$999,999","List Price$899,900",5 days ,3 Bed,3 Bath,1500–2000 sqft
21 Kenny Crt,https://www.zoocasa.com/whitby-on-real-estate/21-kenny-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,275,000","List Price$1,249,000",6 days ,4 Bed,4 Bath,N/A sqft
24 Decatur Pl,https://www.zoocasa.com/whitby-on-real-estate/24-decatur-pl,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$951,000","List Price$899,000",6 days ,3 Bed,3 Bath,1500–2000 sqft
3 Midhurst Dr,https://www.zoocasa.com/whitby-on-real-estate/3-midhurst-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,570,000","List Price$1,449,900",6 days ,4 Bed,5 Bath,3500–5000 sqft
909 Bayview Ave,https://www.zoocasa.com/whitby-on-real-estate/909-bayview-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$880,000","List Price$899,900",6 days ,4 Bed,2 Bath,N/A sqft
7 Goldfinch St,https://www.zoocasa.com/whitby-on-real-estate/7-goldfinch-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,225,000","List Price$999,900",Sold 6 Days Ago,4 Bed,4 Bath,2000–2500 sqft
116 Elizabeth Cres S,https://www.zoocasa.com/whitby-on-real-estate/116-elizabeth-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,550,000","List Price$1,399,000",Sold 6 Days Ago,3 Bed,3 Bath,N/A sqft
403 Annes St,https://www.zoocasa.com/whitby-on-real-estate/403-annes-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,150,000","List Price$1,150,000",Sold 7 Days Ago,3 Bed,3 Bath,N/A sqft
46 Prentice Dr,https://www.zoocasa.com/whitby-on-real-estate/46-prentice-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$970,000","List Price$848,000",6 days ,3 Bed,3 Bath,1500–2000 sqft
41 Zachary Pl,https://www.zoocasa.com/whitby-on-real-estate/41-zachary-pl,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,450,000","List Price$1,299,900",Sold 6 Days Ago,4 Bed,4 Bath,N/A sqft
62 Bayberry Crt,https://www.zoocasa.com/whitby-on-real-estate/62-bayberry-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,400,000","List Price$1,249,000",6 days ,4 Bed,4 Bath,N/A sqft
17 Playfair Rd,https://www.zoocasa.com/whitby-on-real-estate/17-playfair-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$931,000","List Price$689,000",6 days ,3 Bed,2 Bath,1500–2000 sqft
19 Hawstead Cres,https://www.zoocasa.com/whitby-on-real-estate/19-hawstead-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,550,000","List Price$1,299,000",6 days ,3 Bed,3 Bath,N/A sqft
220 Montgomery Ave,https://www.zoocasa.com/whitby-on-real-estate/220-montgomery-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,660,000","List Price$1,399,900",6 days ,5 Bed,5 Bath,3000–3500 sqft
33 Dawson St,https://www.zoocasa.com/whitby-on-real-estate/33-dawson-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F2d3650e3-8f82-491e-8262-3a331bee59fc.jpg&w=640&q=75,Sold,"$1,050,000","List Price$899,000",7 days ,3 Bed,2 Bath,N/A sqft
227 Jeffery St,https://www.zoocasa.com/whitby-on-real-estate/227-jeffery-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F76217953-c3c7-4b32-aabe-84bee171d937.jpg&w=640&q=75,Sold,"$820,000","List Price$599,900",7 days ,3 Bed,2 Bath,1200–1399 sqft
286 Glen Hill Dr,https://www.zoocasa.com/whitby-on-real-estate/286-glen-hill-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fcf06ca80-a25f-4287-9e39-1143dc921bce.jpg&w=640&q=75,Sold,"$1,225,000","List Price$950,000",7 days ,4 Bed,4 Bath,N/A sqft
10 Fernbank Pl,https://www.zoocasa.com/whitby-on-real-estate/10-fernbank-pl,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F649b9b70-3e31-40d1-a847-2dd4a0449a28.jpg&w=640&q=75,Sold,"$1,050,000","List Price$949,800",Sold 7 Days Ago,3 Bed,3 Bath,N/A sqft
54 Steele Valley Crt,https://www.zoocasa.com/whitby-on-real-estate/54-steele-valley-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fa4d54254-6e79-4257-9675-3dccba822fa7.jpg&w=640&q=75,Sold,"$1,085,000","List Price$799,999",7 days ,3 Bed,3 Bath,1500–2000 sqft
162 Garrard Rd,https://www.zoocasa.com/whitby-on-real-estate/162-garrard-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F3273a97d-e362-4145-95c4-a2eb9a48dacd.jpg&w=640&q=75,Sold,"$1,100,000","List Price$1,050,000",Sold 7 Days Ago,2 Bed,4 Bath,N/A sqft
134 Waller St,https://www.zoocasa.com/whitby-on-real-estate/134-waller-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$941,000","List Price$899,000",7 days ,3 Bed,3 Bath,N/A sqft
15 Cobblestone Dr,https://www.zoocasa.com/whitby-on-real-estate/15-cobblestone-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fb8e0f1e6-c0c1-4690-ba8c-40b838107444.jpg&w=640&q=75,Sold,"$1,085,000","List Price$799,900",Sold 7 Days Ago,3 Bed,4 Bath,N/A sqft
3 Kilberry Dr,https://www.zoocasa.com/whitby-on-real-estate/3-kilberry-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F402fd57c-ddc0-44f4-a1d4-7262aa05d2c3.jpg&w=640&q=75,Sold,"$1,010,000","List Price$899,999",7 days ,3 Bed,2 Bath,1100–1500 sqft
27 Prospect Way,https://www.zoocasa.com/whitby-on-real-estate/27-prospect-way,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$905,000","List Price$949,000",Sold 7 Days Ago,3 Bed,4 Bath,N/A sqft
24 Sonley Dr,https://www.zoocasa.com/whitby-on-real-estate/24-sonley-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F34caa80c-07b2-4a68-9c4a-16b4b4e7b371.jpg&w=640&q=75,Sold,"$1,152,000","List Price$1,099,999",7 days ,2 Bed,3 Bath,N/A sqft
39 Beasley St,https://www.zoocasa.com/whitby-on-real-estate/39-beasley-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F1dccdfec-6db9-49ba-bc21-d3c3a0eb293b.jpg&w=640&q=75,Sold,"$1,800,000","List Price$1,688,888",7 days ,4 Bed,4 Bath,3000–3500 sqft
52 Clune Pl,https://www.zoocasa.com/whitby-on-real-estate/52-clune-pl,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F5f619b6e-3aef-4e29-9974-3873bf7e1719.jpg&w=640&q=75,Sold,"$1,280,000","List Price$1,300,000",7 days ,4 Bed,3 Bath,N/A sqft
95 Longueuil Pl,https://www.zoocasa.com/whitby-on-real-estate/95-longueuil-pl,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F88fb18a5-37de-4c76-a69e-b1e48ac0c011.jpg&w=640&q=75,Sold,"$1,025,000","List Price$824,000",7 days ,3 Bed,3 Bath,N/A sqft
23 Thistledown Cres,https://www.zoocasa.com/whitby-on-real-estate/23-thistledown-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,370,000","List Price$1,199,900",7 days ,4 Bed,4 Bath,2500–3000 sqft
62 Havenwood Pl,https://www.zoocasa.com/whitby-on-real-estate/62-havenwood-pl,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,220,000","List Price$1,295,000",7 days ,3 Bed,3 Bath,N/A sqft
208 - 10 Bassett Blvd,https://www.zoocasa.com/whitby-on-real-estate/208-10-bassett-blvd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$768,000","List Price$789,900",10 days ,3 Bed,2 Bath,1200–1399 sqft
12 Inverary Crt,https://www.zoocasa.com/whitby-on-real-estate/12-inverary-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,247,777","List Price$1,247,777",9 days ,4 Bed,3 Bath,N/A sqft
71 Sutcliffe Dr,https://www.zoocasa.com/whitby-on-real-estate/71-sutcliffe-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$846,000","List Price$849,900",9 days ,2 Bed,3 Bath,1100–1500 sqft
24 Bugelli Dr,https://www.zoocasa.com/whitby-on-real-estate/24-bugelli-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,275,000","List Price$1,249,000",Sold 11 Days Ago,4 Bed,4 Bath,2500–3000 sqft
140 Christine Elliott Ave,https://www.zoocasa.com/whitby-on-real-estate/140-christine-elliott-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,190,000","List Price$1,249,900",10 days ,4 Bed,3 Bath,1500–2000 sqft
24 Lowder Pl,https://www.zoocasa.com/whitby-on-real-estate/24-lowder-pl,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,200,000","List Price$1,190,000",9 days ,4 Bed,4 Bath,N/A sqft
2 Heaver Dr,https://www.zoocasa.com/whitby-on-real-estate/2-heaver-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,020,000","List Price$849,900",10 days ,3 Bed,3 Bath,N/A sqft
2 Hahn St,https://www.zoocasa.com/whitby-on-real-estate/2-hahn-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,200,000","List Price$999,000",8 days ,4 Bed,3 Bath,N/A sqft
18 Dalebrooke Cres,https://www.zoocasa.com/whitby-on-real-estate/18-dalebrooke-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,210,000","List Price$1,099,900",8 days ,4 Bed,3 Bath,1500–2000 sqft
89 Twin Streams Rd,https://www.zoocasa.com/whitby-on-real-estate/89-twin-streams-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,755,000","List Price$1,780,000",Sold 9 Days Ago,5 Bed,6 Bath,3500–5000 sqft
11 Knox Cres,https://www.zoocasa.com/whitby-on-real-estate/11-knox-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,020,000","List Price$999,900",Sold 10 Days Ago,3 Bed,4 Bath,N/A sqft
55 Olerud Dr,https://www.zoocasa.com/whitby-on-real-estate/55-olerud-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,647,000","List Price$1,620,000",10 days ,4 Bed,3 Bath,N/A sqft
106 Coronation Rd,https://www.zoocasa.com/whitby-on-real-estate/106-coronation-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F20fa8e7c-d453-4644-bce8-04f5cbfbc958.jpg&w=640&q=75,Sold,"$950,000","List Price$999,900",Sold 12 Days Ago,3 Bed,3 Bath,N/A sqft
59 Sprucedale Way,https://www.zoocasa.com/whitby-on-real-estate/59-sprucedale-way,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F9f85666e-750c-49ad-b4a4-c3a8e6cad023.jpg&w=640&q=75,Sold,"$780,000","List Price$699,000",11 days ,2 Bed,2 Bath,1600–1799 sqft
511 Harris Crt,https://www.zoocasa.com/whitby-on-real-estate/511-harris-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F039776ae-0178-43b4-97c7-93a5094146fd.jpg&w=640&q=75,Sold,"$1,225,000","List Price$1,250,000",12 days ,6 Bed,3 Bath,N/A sqft
55 Garrard Rd,https://www.zoocasa.com/whitby-on-real-estate/55-garrard-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ff92328b6-3935-4493-a7b2-7e212bd2dc5b.jpg&w=640&q=75,Sold,"$980,000","List Price$969,000",12 days ,3 Bed,2 Bath,N/A sqft
11 Sawyer Ave,https://www.zoocasa.com/whitby-on-real-estate/11-sawyer-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F78aac937-5427-49db-aeb1-6dbd13d490e9.jpg&w=640&q=75,Sold,"$1,550,000","List Price$1,388,800",Sold 12 Days Ago,4 Bed,4 Bath,N/A sqft
27 - 1610 Crawforth St,https://www.zoocasa.com/whitby-on-real-estate/27-1610-crawforth-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$930,000","List Price$799,900",12 days ,3 Bed,3 Bath,1200–1399 sqft
122 Bridlewood Blvd,https://www.zoocasa.com/whitby-on-real-estate/122-bridlewood-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ffdea817d-3b9c-4c33-8b55-28009eb4eaa0.jpg&w=640&q=75,Sold,"$1,107,000","List Price$939,900",12 days ,3 Bed,3 Bath,1500–2000 sqft
135 Point Hope Pl,https://www.zoocasa.com/whitby-on-real-estate/135-point-hope-pl,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,075,000","List Price$1,100,000",Sold 13 Days Ago,3 Bed,3 Bath,N/A sqft
78 Mountainside Cres,https://www.zoocasa.com/whitby-on-real-estate/78-mountainside-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,270,000","List Price$1,399,000",12 days ,3 Bed,3 Bath,2000–2500 sqft
127 Lafayette Blvd,https://www.zoocasa.com/whitby-on-real-estate/127-lafayette-blvd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$922,500","List Price$939,900",13 days ,3 Bed,2 Bath,1100–1500 sqft
111 Kenneth Hobbs Ave,https://www.zoocasa.com/whitby-on-real-estate/111-kenneth-hobbs-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F04180fbc-a198-4a0e-9a7c-24651506c337.jpg&w=640&q=75,Sold,"$910,000","List Price$649,900",12 days ,3 Bed,3 Bath,1500–2000 sqft
147 Michael Blvd,https://www.zoocasa.com/whitby-on-real-estate/147-michael-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ff94235d3-9fea-4fca-a485-3cfdbe8a3140.jpg&w=640&q=75,Sold,"$1,240,000","List Price$789,000",12 days ,3 Bed,3 Bath,N/A sqft
61 Blenheim Circ,https://www.zoocasa.com/whitby-on-real-estate/61-blenheim-cir,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F586c2122-69f2-41d3-8e93-fc53326307c1.jpg&w=640&q=75,Sold,"$1,610,010","List Price$1,488,000",12 days ,5 Bed,4 Bath,N/A sqft
1 Hillcourt Ave,https://www.zoocasa.com/whitby-on-real-estate/1-hillcourt-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F8aa61fb2-fae8-4913-bdf9-74d42426b207.jpg&w=640&q=75,Sold,"$1,000,000","List Price$989,900",12 days ,3 Bed,1 Bath,N/A sqft
13 Peter Hogg Crt,https://www.zoocasa.com/whitby-on-real-estate/13-peter-hogg-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F85cffb97-8e8b-460e-9d56-04f62fa37820.jpg&w=640&q=75,Sold,"$1,225,000","List Price$1,249,000",12 days ,4 Bed,3 Bath,2000–2500 sqft
108 Holliday Dr,https://www.zoocasa.com/whitby-on-real-estate/108-holliday-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F4c9fbb14-171b-49cf-ae59-277800b696fd.jpg&w=640&q=75,Sold,"$1,250,000","List Price$1,099,000",Sold 12 Days Ago,4 Bed,3 Bath,N/A sqft
212 Stonemanor Ave Ave,https://www.zoocasa.com/whitby-on-real-estate/212-stonemanor-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,225,000","List Price$999,900",14 days ,4 Bed,3 Bath,N/A sqft
54 Greengrove Way,https://www.zoocasa.com/whitby-on-real-estate/54-greengrove-way,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$850,000","List Price$749,900",Sold 13 Days Ago,3 Bed,2 Bath,1200–1399 sqft
5 Carter Cres,https://www.zoocasa.com/whitby-on-real-estate/5-carter-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,230,000","List Price$949,900",13 days ,4 Bed,3 Bath,N/A sqft
601 Anderson St,https://www.zoocasa.com/whitby-on-real-estate/601-anderson-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$847,000","List Price$699,800",13 days ,2 Bed,2 Bath,N/A sqft
40 Mappin Way,https://www.zoocasa.com/whitby-on-real-estate/40-mappin-wy,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$850,000","List Price$860,000",Sold 13 Days Ago,2 Bed,3 Bath,1100–1500 sqft
200 Elizabeth Cres N,https://www.zoocasa.com/whitby-on-real-estate/200-elizabeth-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,415,000","List Price$999,900",14 days ,4 Bed,4 Bath,2500–3000 sqft
24 Plantation Crt,https://www.zoocasa.com/whitby-on-real-estate/24-plantation-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,001,000","List Price$849,900",13 days ,3 Bed,4 Bath,N/A sqft
333 St. Lawrence St,https://www.zoocasa.com/whitby-on-real-estate/333-st-lawrence-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,255,000","List Price$1,100,000",13 days ,4 Bed,4 Bath,2000–2500 sqft
53 Bagot St,https://www.zoocasa.com/whitby-on-real-estate/53-bagot-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,478,000","List Price$1,299,900",13 days ,3 Bed,3 Bath,N/A sqft
8 Evaleigh Crt,https://www.zoocasa.com/whitby-on-real-estate/8-evaleigh-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,550,000","List Price$1,199,000",13 days ,4 Bed,4 Bath,2000–2500 sqft
