Title,Title_URL,Image,Tag,Price,Price1,style_component__qn84q,style_listingdetail__b0bdg,style_listingdetail__b0bdg2,style_listingdetail__b0bdg3
601 - 2908 Highway 7 Rd,https://www.zoocasa.com/vaughan-on-real-estate/601-2908-hwy-7,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc93008d9-2d71-4088-9bdc-4be2cc5477ce.jpg&w=640&q=75,Sold,"$703,000","List Price$599,000",8 days ,1 Bed,2 Bath,600–699 sqft
405 - 4800 Highway 7,https://www.zoocasa.com/vaughan-on-real-estate/405-4800-hwy-7,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fcb81360a-360d-4315-8ba0-58d00baafbaa.jpg&w=640&q=75,Sold,"$890,000","List Price$899,900",Sold 10 Days Ago,2 Bed,2 Bath,800–899 sqft
218 - 75 Treelawn Blvd,https://www.zoocasa.com/vaughan-on-real-estate/218-75-treelawn-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc4c3a211-4215-49d2-96c2-f2c6acba6768.jpg&w=640&q=75,Sold,"$760,000","List Price$699,900",Sold 10 Days Ago,2 Bed,2 Bath,1200–1399 sqft
2107 - 2910 Highway 7 Rd,https://www.zoocasa.com/vaughan-on-real-estate/2107-2910-hwy-7,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F8d36b6a9-eaeb-484b-8dd2-529ec3e283f2.jpg&w=640&q=75,Sold,"$750,000","List Price$799,998",10 days ,1 Bed,2 Bath,700–799 sqft
65 Hailsham Crt,https://www.zoocasa.com/vaughan-on-real-estate/65-hailsham-crt,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F4637607b-d870-4e93-939e-acfde8a40560.jpg&w=640&q=75,Sold,"$2,685,000","List Price$2,199,900",9 days ,5 Bed,5 Bath,3000–3500 sqft
245 Fletcher Dr,https://www.zoocasa.com/vaughan-on-real-estate/245-fletcher-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F4dde6c9e-951a-4406-9012-0c4c06c44137.jpg&w=640&q=75,Sold,"$2,100,000","List Price$1,889,000",10 days ,4 Bed,5 Bath,3500–5000 sqft
107 Boticelli Way,https://www.zoocasa.com/vaughan-on-real-estate/107-boticelli-way,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc14e2981-884e-4b04-850a-ebf73c0289d6.jpg&w=640&q=75,Sold,"$1,320,000","List Price$1,399,900",10 days ,3 Bed,3 Bath,1500–2000 sqft
62 Hansard Dr,https://www.zoocasa.com/vaughan-on-real-estate/62-hansard-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fdddde6c1-517c-423f-8ff3-65760f3b3e29.jpg&w=640&q=75,Sold,"$1,675,000","List Price$1,599,000",10 days ,3 Bed,3 Bath,N/A sqft
1706 - 2916 Highway 7 Rd,https://www.zoocasa.com/vaughan-on-real-estate/1706-2916-hwy-7,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F7e5259cc-909e-4988-878c-398e1876542b.jpg&w=640&q=75,Sold,"$670,000","List Price$699,999",10 days ,1 Bed,2 Bath,600–699 sqft
92 Carrville Woods Circ,https://www.zoocasa.com/vaughan-on-real-estate/92-carrville-woods-cir,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F024b5c96-d2f1-454f-9f62-3990ea1a4ffc.jpg&w=640&q=75,Sold,"$1,538,000","List Price$1,628,000",10 days ,3 Bed,4 Bath,3000–3500 sqft
