Title,Title_URL,Image,Tag,Price,Price1,style_component__qn84q,style_listingdetail__b0bdg,style_listingdetail__b0bdg2,style_listingdetail__b0bdg3
1008 - 40 William Roe Blvd,https://www.zoocasa.com/newmarket-on-real-estate/1008-40-william-roe-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F64ed0953-b7de-429f-a571-8f9daacb3d93.jpg&w=640&q=75,Sold,"$816,000","List Price$690,000",Sold 2 Months Ago,3 Bed,2 Bath,1200–1399 sqft
381 Kwapis Blvd,https://www.zoocasa.com/newmarket-on-real-estate/381-kwapis-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F51a74226-b928-4786-aac2-f0e55991ef55.jpg&w=640&q=75,Sold,"$1,575,000","List Price$1,420,000",2 months ,3 Bed,4 Bath,N/A sqft
709 Leeder Crt,https://www.zoocasa.com/newmarket-on-real-estate/709-leeder-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,075,000","List Price$899,900",3 months ,3 Bed,2 Bath,N/A sqft
472 Dixon Blvd,https://www.zoocasa.com/newmarket-on-real-estate/472-dixon-blvd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,200,000","List Price$998,000",3 months ,3 Bed,4 Bath,1500–2000 sqft
121 Main St N,https://www.zoocasa.com/newmarket-on-real-estate/121-main-st-n,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,150,000","List Price$945,000",3 months ,3 Bed,2 Bath,N/A sqft
60 Marlin Crt,https://www.zoocasa.com/newmarket-on-real-estate/60-marlin-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$980,000","List Price$849,000",3 months ,3 Bed,2 Bath,N/A sqft
283 Inniscarra Gate,https://www.zoocasa.com/newmarket-on-real-estate/283-inniscarra-gate,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,270,000","List Price$899,900",3 months ,3 Bed,3 Bath,1500–2000 sqft
168 Beechwood Cres,https://www.zoocasa.com/newmarket-on-real-estate/168-beechwood-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$3,105,000","List Price$3,100,000",3 months ,3 Bed,4 Bath,3000–3500 sqft
350 Roywood Cres,https://www.zoocasa.com/newmarket-on-real-estate/350-roywood-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$999,900","List Price$999,900",Sold 3 Months Ago,4 Bed,3 Bath,N/A sqft
384 Dixon Blvd,https://www.zoocasa.com/newmarket-on-real-estate/384-dixon-blvd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,110,800","List Price$900,000",3 months ,3 Bed,2 Bath,N/A sqft
108 Maguire Rd,https://www.zoocasa.com/newmarket-on-real-estate/108-maguire-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,350,000","List Price$1,100,000",Sold 3 Months Ago,3 Bed,3 Bath,1500–2000 sqft
259 Jefferson St,https://www.zoocasa.com/newmarket-on-real-estate/259-jefferson-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,655,000","List Price$1,299,000",Sold 3 Months Ago,4 Bed,4 Bath,2000–2500 sqft
172 Austin Paul Dr,https://www.zoocasa.com/newmarket-on-real-estate/172-austin-paul-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,576,000","List Price$1,250,000",3 months ,4 Bed,3 Bath,2000–2500 sqft
976 Oaktree Cres,https://www.zoocasa.com/newmarket-on-real-estate/976-oaktree-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,380,000","List Price$999,000",3 months ,3 Bed,4 Bath,N/A sqft
44 Lowe Blvd,https://www.zoocasa.com/newmarket-on-real-estate/44-lowe-blvd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,350,000","List Price$1,098,000",Sold 3 Months Ago,4 Bed,3 Bath,N/A sqft
721 Leslie Valley Dr,https://www.zoocasa.com/newmarket-on-real-estate/721-leslie-valley-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,450,000","List Price$1,499,900",3 months ,4 Bed,3 Bath,2500–3000 sqft
218 Aspenwood Dr,https://www.zoocasa.com/newmarket-on-real-estate/218-aspenwood-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,600,000","List Price$1,499,000",3 months ,4 Bed,5 Bath,N/A sqft
390 Bexhill Rd,https://www.zoocasa.com/newmarket-on-real-estate/390-bexhill-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,850,000","List Price$1,599,800",3 months ,3 Bed,3 Bath,N/A sqft
175 Knapton Dr,https://www.zoocasa.com/newmarket-on-real-estate/175-knapton-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Faa7b3c9d-e317-42a0-b03e-ca24ef834e68.jpg&w=640&q=75,Sold,"$1,310,000","List Price$990,000",3 months ,3 Bed,4 Bath,N/A sqft
218 Banbrooke Cres,https://www.zoocasa.com/newmarket-on-real-estate/218-banbrooke-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F569980cc-83c8-452d-be22-80d7bf9ef369.jpg&w=640&q=75,Sold,"$1,215,000","List Price$1,050,000",3 months ,3 Bed,3 Bath,1500–2000 sqft
201 - 400 Park Ave,https://www.zoocasa.com/newmarket-on-real-estate/201-400-park-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fdbb00c18-5e53-4029-9c84-774921714263.jpg&w=640&q=75,Sold,"$849,000","List Price$849,000",3 months ,1 Bed,2 Bath,900–999 sqft
246 Frederick Curran Lane,https://www.zoocasa.com/newmarket-on-real-estate/246-frederick-curran-ln,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fb1d19723-892e-4bdc-bc66-373fba39b3de.jpg&w=640&q=75,Sold,"$1,925,000","List Price$1,750,000",3 months ,3 Bed,3 Bath,N/A sqft
160 Cherrywood Dr,https://www.zoocasa.com/newmarket-on-real-estate/160-cherrywood-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F4394589e-17a4-4d99-a708-9d565e1d1f0a.jpg&w=640&q=75,Sold,"$1,000,000","List Price$849,000",3 months ,3 Bed,1 Bath,N/A sqft
197 Emma Broadbent Crt,https://www.zoocasa.com/newmarket-on-real-estate/197-emma-broadbent-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,568,000","List Price$1,299,000",3 months ,3 Bed,3 Bath,N/A sqft
827 Elgin St,https://www.zoocasa.com/newmarket-on-real-estate/827-elgin-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd361cc1e-e9af-4082-9033-84abf98c1303.jpg&w=640&q=75,Sold,"$1,250,000","List Price$950,000",Sold 3 Months Ago,4 Bed,3 Bath,N/A sqft
149 William Roe Blvd,https://www.zoocasa.com/newmarket-on-real-estate/149-william-roe-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F2f05ed57-c93c-4b46-bbae-6182058f2828.jpg&w=640&q=75,Sold,"$1,301,000","List Price$1,098,000",Sold 3 Months Ago,3 Bed,4 Bath,N/A sqft
139 Patterson St,https://www.zoocasa.com/newmarket-on-real-estate/139-patterson-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fe3c7d7c3-5dd6-46e0-94c6-c94fd6ff50e9.jpg&w=640&q=75,Sold,"$1,300,000","List Price$988,800",3 months ,3 Bed,3 Bath,1100–1500 sqft
132 Bothwell Cres,https://www.zoocasa.com/newmarket-on-real-estate/132-bothwell-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F8c073fe8-6ba8-4680-a63d-a2c6cfbc2a5f.jpg&w=640&q=75,Sold,"$1,410,000","List Price$1,098,000",3 months ,3 Bed,3 Bath,2000–2500 sqft
101 - 155 Main St N,https://www.zoocasa.com/newmarket-on-real-estate/101-155-main-st-n,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ff99fe8ff-cee0-4c33-a119-b4260ebdb297.jpg&w=640&q=75,Sold,"$620,000","List Price$599,000",3 months ,2 Bed,1 Bath,800–899 sqft
780 Colter St,https://www.zoocasa.com/newmarket-on-real-estate/780-colter-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F643766c8-c655-4b10-9138-9c9fc60153fb.jpg&w=640&q=75,Sold,"$1,540,000","List Price$1,499,000",Sold 3 Months Ago,4 Bed,4 Bath,2500–3000 sqft
61 Lundy's Lane,https://www.zoocasa.com/newmarket-on-real-estate/61-lundys-ln,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F5af5e5ea-589d-4929-a9f0-af5d40fcb854.jpg&w=640&q=75,Sold,"$1,300,000","List Price$990,000",3 months ,2 Bed,3 Bath,N/A sqft
106 Howlett Ave,https://www.zoocasa.com/newmarket-on-real-estate/106-howlett-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,430,000","List Price$1,190,000",3 months ,4 Bed,4 Bath,N/A sqft
108 Willow Lane,https://www.zoocasa.com/newmarket-on-real-estate/108-willow-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,140,000","List Price$899,000",3 months ,3 Bed,2 Bath,N/A sqft
195 Harding Park St,https://www.zoocasa.com/newmarket-on-real-estate/195-harding-park-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,210,000","List Price$849,900",3 months ,3 Bed,3 Bath,N/A sqft
336 Primrose Lane,https://www.zoocasa.com/newmarket-on-real-estate/336-primrose-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,260,000","List Price$999,900",Sold 3 Months Ago,3 Bed,3 Bath,1500–2000 sqft
710 Caradonna Cres,https://www.zoocasa.com/newmarket-on-real-estate/710-caradonna-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$900,000","List Price$750,000",3 months ,3 Bed,3 Bath,1400–1599 sqft
245 Marble Pl,https://www.zoocasa.com/newmarket-on-real-estate/245-marble-pl,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,450,000","List Price$1,550,000",3 months ,4 Bed,3 Bath,2000–2500 sqft
402 - 20 William Roe Blvd,https://www.zoocasa.com/newmarket-on-real-estate/402-20-william-roe-blvd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$690,000","List Price$689,997",Sold 3 Months Ago,2 Bed,2 Bath,1000–1199 sqft
521 Cody Cres,https://www.zoocasa.com/newmarket-on-real-estate/521-cody-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,306,000","List Price$988,000",3 months ,4 Bed,3 Bath,N/A sqft
238 Banbrooke Cres,https://www.zoocasa.com/newmarket-on-real-estate/238-banbrooke-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,282,000","List Price$999,800",3 months ,3 Bed,3 Bath,N/A sqft
450 Bartholomew Dr,https://www.zoocasa.com/newmarket-on-real-estate/450-bartholomew-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,400,000","List Price$999,000",3 months ,3 Bed,3 Bath,N/A sqft
314 London Rd,https://www.zoocasa.com/newmarket-on-real-estate/314-london-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,800,000","List Price$1,438,000",3 months ,4 Bed,4 Bath,N/A sqft
206 Parkview Cres,https://www.zoocasa.com/newmarket-on-real-estate/206-parkview-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,380,000","List Price$1,100,000",Sold 3 Months Ago,3 Bed,3 Bath,1500–2000 sqft
326 Reading Pl,https://www.zoocasa.com/newmarket-on-real-estate/326-reading-pl,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,710,000","List Price$1,400,000",Sold 3 Months Ago,4 Bed,3 Bath,N/A sqft
197 Thoms Cres,https://www.zoocasa.com/newmarket-on-real-estate/197-thoms-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,100,000","List Price$998,800",3 months ,4 Bed,3 Bath,N/A sqft
131 Red River Cres,https://www.zoocasa.com/newmarket-on-real-estate/131-red-river-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,306,000","List Price$999,000",3 months ,3 Bed,3 Bath,N/A sqft
355 Eagle St,https://www.zoocasa.com/newmarket-on-real-estate/355-eagle-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc5cf3a8d-bab8-4281-bbb9-c567fa572732.jpg&w=640&q=75,Sold,"$1,305,000","List Price$1,099,000",3 months ,4 Bed,3 Bath,N/A sqft
262 Paxton Cres,https://www.zoocasa.com/newmarket-on-real-estate/262-paxton-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F3b7d2811-7ec9-4796-a30a-ddf8671ef906.jpg&w=640&q=75,Sold,"$1,673,000","List Price$1,399,900",3 months ,4 Bed,4 Bath,N/A sqft
305 Harewood Blvd,https://www.zoocasa.com/newmarket-on-real-estate/305-harewood-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fbe918b75-3213-4a3c-a764-c7c45f79ef74.jpg&w=640&q=75,Sold,"$1,320,000","List Price$1,199,000",3 months ,3 Bed,4 Bath,N/A sqft
696 Columbus Way,https://www.zoocasa.com/newmarket-on-real-estate/696-columbus-way,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd5ef1c61-5b80-4b8d-ad77-2574b12a9b82.jpg&w=640&q=75,Sold,"$1,402,000","List Price$999,000",Sold 3 Months Ago,4 Bed,3 Bath,2000–2500 sqft
72 Burgess Cres,https://www.zoocasa.com/newmarket-on-real-estate/72-burgess-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc57dea78-65a1-45da-a8b3-b9af26746813.jpg&w=640&q=75,Sold,"$1,188,889","List Price$998,000",3 months ,3 Bed,3 Bath,1100–1500 sqft
1003 - 20 William Roe Blvd,https://www.zoocasa.com/newmarket-on-real-estate/1003-20-william-roe-blvd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$685,000","List Price$599,900",3 months ,2 Bed,2 Bath,1000–1199 sqft
1060 Elgin St,https://www.zoocasa.com/newmarket-on-real-estate/1060-elgin-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,390,000","List Price$1,390,000",3 months ,3 Bed,2 Bath,N/A sqft
977 Janette St,https://www.zoocasa.com/newmarket-on-real-estate/977-janette-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc416a29a-6d1a-492a-aacb-98e0350e2729.jpg&w=640&q=75,Sold,"$1,475,000","List Price$1,299,900",Sold 3 Months Ago,3 Bed,3 Bath,N/A sqft
300 Rita's Ave,https://www.zoocasa.com/newmarket-on-real-estate/300-ritas-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd151fb2a-c843-471c-a8aa-abbce6becc4b.jpg&w=640&q=75,Sold,"$1,500,000","List Price$1,199,900",Sold 3 Months Ago,3 Bed,3 Bath,N/A sqft
168 Warwick Cres,https://www.zoocasa.com/newmarket-on-real-estate/168-warwick-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F72323f59-ea72-4166-9965-8622ff080a6b.jpg&w=640&q=75,Sold,"$1,250,000","List Price$999,900",3 months ,3 Bed,3 Bath,1500–2000 sqft
239 Surgeoner Cres S,https://www.zoocasa.com/newmarket-on-real-estate/239-surgeoner-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,555,000","List Price$1,388,000",3 months ,4 Bed,4 Bath,N/A sqft
123 Bravo Lane,https://www.zoocasa.com/newmarket-on-real-estate/123-bravo-lane,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F70898ecb-6d30-40d2-bdbf-b0ced73d6d3e.jpg&w=640&q=75,Sold,"$980,000","List Price$799,900",3 months ,2 Bed,2 Bath,N/A sqft
375 Bexhill Rd,https://www.zoocasa.com/newmarket-on-real-estate/375-bexhill-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd75e4860-c61d-4f17-a9e5-ff9b8728abf1.jpg&w=640&q=75,Sold,"$1,680,000","List Price$1,399,000",3 months ,4 Bed,4 Bath,N/A sqft
81 Dundonald Tr,https://www.zoocasa.com/newmarket-on-real-estate/81-dundonald-trail,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc99e2449-c03e-4308-a70f-c58ebea751c0.jpg&w=640&q=75,Sold,"$1,325,000","List Price$949,900",3 months ,4 Bed,3 Bath,1500–2000 sqft
383 Bartholomew Dr,https://www.zoocasa.com/newmarket-on-real-estate/383-bartholomew-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F80450a67-ce5f-4d40-8370-bcd613be2ae9.jpg&w=640&q=75,Sold,"$1,650,000","List Price$1,499,900",3 months ,3 Bed,3 Bath,2000–2500 sqft
230 Appleton Crt,https://www.zoocasa.com/newmarket-on-real-estate/230-appleton-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc6c3a5af-c4fa-4a0f-bd8b-31d9350e45b4.jpg&w=640&q=75,Sold,"$1,290,000","List Price$899,999",3 months ,3 Bed,3 Bath,1500–2000 sqft
122 Beswick Dr,https://www.zoocasa.com/newmarket-on-real-estate/122-beswick-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,350,000","List Price$1,188,000",Sold 3 Months Ago,3 Bed,2 Bath,N/A sqft
42 Millard Ave,https://www.zoocasa.com/newmarket-on-real-estate/42-millard-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,351,600","List Price$1,100,000",Sold 3 Months Ago,3 Bed,2 Bath,N/A sqft
546 Water St,https://www.zoocasa.com/newmarket-on-real-estate/546-water-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,499,000","List Price$1,499,000",3 months ,6 Bed,6 Bath,3500–5000 sqft
244 Flagstone Way,https://www.zoocasa.com/newmarket-on-real-estate/244-flagstone-way,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,295,000","List Price$999,000",3 months ,3 Bed,4 Bath,1500–2000 sqft
138 Jordanray Blvd,https://www.zoocasa.com/newmarket-on-real-estate/138-jordanray-blvd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,296,000","List Price$999,900",3 months ,3 Bed,3 Bath,1500–2000 sqft
377 Kwapis Blvd,https://www.zoocasa.com/newmarket-on-real-estate/377-kwapis-blvd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,822,000","List Price$1,738,000",3 months ,4 Bed,4 Bath,N/A sqft
50 Lindsay Ave,https://www.zoocasa.com/newmarket-on-real-estate/50-lindsay-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$917,000","List Price$849,000",3 months ,3 Bed,2 Bath,N/A sqft
454 Bristol Rd,https://www.zoocasa.com/newmarket-on-real-estate/454-bristol-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,540,000","List Price$1,299,000",3 months ,4 Bed,5 Bath,N/A sqft
359 Wood Duck Lane,https://www.zoocasa.com/newmarket-on-real-estate/359-wood-duck-ln,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F0d9568b8-d8fc-4c9d-a33b-6c03a3088412.jpg&w=640&q=75,Sold,"$1,392,800","List Price$999,000",3 months ,4 Bed,4 Bath,2000–2500 sqft
277 Narinia Cres,https://www.zoocasa.com/newmarket-on-real-estate/277-narinia-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,550,000","List Price$1,499,000",3 months ,3 Bed,3 Bath,1500–2000 sqft
170 Tango Cres,https://www.zoocasa.com/newmarket-on-real-estate/170-tango-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,380,000","List Price$999,900",Sold 3 Months Ago,3 Bed,3 Bath,2000–2500 sqft
124 Savage Rd,https://www.zoocasa.com/newmarket-on-real-estate/124-savage-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,480,000","List Price$1,180,000",Sold 3 Months Ago,4 Bed,3 Bath,N/A sqft
728 Beman Dr,https://www.zoocasa.com/newmarket-on-real-estate/728-beman-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,275,000","List Price$929,999",4 months ,3 Bed,3 Bath,N/A sqft
39 Nelson Circ,https://www.zoocasa.com/newmarket-on-real-estate/39-nelson-cir,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F10cd439a-b8dc-4471-b67a-8f949d14abe8.jpg&w=640&q=75,Sold,"$1,710,000","List Price$1,489,000",Sold 3 Months Ago,4 Bed,3 Bath,N/A sqft
70 Roxborough Rd,https://www.zoocasa.com/newmarket-on-real-estate/70-roxborough-rd,https://www.zoocasa.com/_next/image?url=%2Fnext%2Fassets%2Fimages%2Fcoming-soon-image.png&w=640&q=75,Sold,"$1,699,900","List Price$1,699,900",3 months ,3 Bed,2 Bath,N/A sqft
323 Primrose Lane,https://www.zoocasa.com/newmarket-on-real-estate/323-primrose-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,350,000","List Price$1,250,000",4 months ,4 Bed,2 Bath,N/A sqft
128 Wesley St,https://www.zoocasa.com/newmarket-on-real-estate/128-wesley-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F89d92762-e2f8-486d-a7a5-4af5043aa242.jpg&w=640&q=75,Sold,"$775,000","List Price$688,000",3 months ,2 Bed,1 Bath,700 sqft
105 Bravo Lane,https://www.zoocasa.com/newmarket-on-real-estate/105-bravo-lane,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F7c9c0dc6-e607-45cd-935e-1c2d464e913a.jpg&w=640&q=75,Sold,"$1,068,000","List Price$849,900",Sold 3 Months Ago,3 Bed,3 Bath,1100–1500 sqft
179 Septonne Ave,https://www.zoocasa.com/newmarket-on-real-estate/179-septonne-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$970,000","List Price$849,900",4 months ,3 Bed,2 Bath,N/A sqft
856 Elvidge Tr,https://www.zoocasa.com/newmarket-on-real-estate/856-elvidge-trail,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ff67f7d97-35eb-4d74-9eba-a06eff51e0a2.jpg&w=640&q=75,Sold,"$1,681,800","List Price$1,588,000",3 months ,4 Bed,4 Bath,2500–3000 sqft
70 Niagara St,https://www.zoocasa.com/newmarket-on-real-estate/70-niagara-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd81895d5-6059-44fa-bcd7-4999317eb4af.jpg&w=640&q=75,Sold,"$999,000","List Price$800,000",3 months ,3 Bed,2 Bath,N/A sqft
